,Index,Title,Year,Total Words,Positive Words,Negative Words
0,7191,Inflated housing market shocks veteran builder,1990,133,4,4
0,7192,House prices in West rise as Toronto market cools,1990,123,1,1
0,7193,Canadians want quality housing: survey,1990,177,1,2
0,7194,House prices lure Israelis to West Bank,1990,95,1,1
0,7195,Builder diversifies into renovations,1990,55,0,1
0,7196,Toronto home sales rebound in February,1990,43,1,1
0,7197,"House prices fall, listings rise",1990,32,0,1
0,7198,Questions to ask in mortgage move,1990,193,2,2
0,7199,Mortgages squeezing homebuyers Coping with ever-rising interest 'like climbing a hill of mud',1990,133,1,1
0,7200,U.S. home sales dive in quarter,1990,91,1,1
0,7201,Toronto area new home sales up a slim 2 per cent in April,1990,84,1,5
0,7202,Home-building industry faces layoffs Worried buyers voice concerns that laid-off construction workers won't be available when slump ends,1990,133,2,5
0,7203,Declines in home prices serve interests of Canada,1990,108,2,4
0,7204,Enscor expects pinch in soft housing market,1990,83,1,0
0,7205,International bank concerned about rise in real estate loans,1990,149,4,3
0,7206,Lower rates help U.S. home sales,1990,17,0,1
0,7207,Metro's resale housing market,1990,18,0,0
0,7208,Resale home prices down in June,1990,87,4,2
0,7209,"New home up $10,000 after GST, builder says",1990,53,0,0
0,7210,A national housing crisis? Only in Toronto,1990,172,5,7
0,7211,Metro's resale housing market July 1990,1990,23,1,0
0,7212,"Innocent may be hurt by special tax, critics say",1990,105,5,3
0,7213,Home sales down by 26% for August,1990,60,1,0
0,7214,Business booms for wise builders,1990,100,2,2
0,7215,U.S. home sales continue decline,1990,20,0,1
0,7216,Metro new home sales edge up in October,1990,77,4,1
0,7217,New home sales up 2% in October,1990,119,0,1
0,7218,Resale home sales plunge nation-wide,1990,47,0,0
0,7219,Devleopers in Whitby slashing home prices,1990,180,2,3
0,7220,GST will mean higher new home prices and rents,1990,116,2,1
0,7221,Metro area home sales tumble 35%,1990,86,1,2
0,7222,Standard brick come under siege,1990,105,2,0
0,7223,An intriguing plan for Seaton lands,1990,109,1,0
0,7224,"Developers must donate school sites, report insists",1990,113,3,0
0,7225,"Writedown hits BCED, parent firm",1990,91,2,5
0,7226,Downtown lures the industrial and cultural elite,1990,78,2,0
0,7227,New home sales held to 622 as Metro buyers wait and see Interest rates cited,1990,100,0,3
0,7228,Exxon cuts $300 million from profit,1990,135,1,5
0,7229,RE/Max chief sees no rise for Metro homes this year,1990,100,2,1
0,7230,Ottawa's barometer of future growth up fourth time in a row in December,1990,62,3,2
0,7231,More than 140 Richmond Hill homebuyers plan to keep fighting after a government agency reached no deal with a builder to construct their houses for the original sale price.,1990,54,2,2
0,7232,Sorbara won't pledge probe of home deals,1990,27,0,0
0,7233,Why Seaton kills non-profit housing dream,1990,119,4,2
0,7234,Brokerage to expand real estate financing,1990,100,2,3
0,7235,Builders cry unfair on GST transition,1990,94,1,4
0,7236,Next: Smaller houses with Great Rooms,1990,97,6,0
0,7237,Speculators cooled the market,1990,189,5,1
0,7238,"Interest rates go up again, no relief in sight",1990,94,0,0
0,7239,Bowmanville home aim at first-time buyers,1990,190,5,2
0,7240,Giant Century 21 office folds in Metro,1990,91,2,3
0,7241,The market goes full circle,1990,160,3,1
0,7242,Tough-times gimmicks lure leery buyers,1990,224,4,1
0,7243,Trump makes deal to avert collapse,1990,113,6,1
0,7244,Personal debt binge may be at a peak,1990,119,1,2
0,7245,Durham board wants to build education centre,1990,89,1,0
0,7246,"Olympia &amp; York faces squeeze in real estate deal, experts say",1990,90,1,3
0,7247,Now's the time to make your move while prices are down 20 per cent,1990,120,3,0
0,7248,"Shelve market value plan, NDP told",1990,151,1,4
0,7249,Company shops for mortgages,1990,46,1,1
0,7250,Bronfman group hurt as Royal Trust posts sharp profit decline,1990,64,1,4
0,7251,A house is long-term investment,1990,165,1,2
0,7252,"THE VAST MAJORITY of public subsidies for housing in Canada have traditionally been, and still are, for homeowners and the private rental sector - not for co-ops and non-profit projects.",1990,181,4,2
0,7253,Needy widow could buy an annuity with RRSP funds,1990,175,3,1
0,7254,Time is here to kick-start economy,1990,228,3,12
0,7255,"Deposits safe, Standard Trust says",1990,88,2,2
0,7256,Cineplex pair to shell out $60 million,1990,102,1,3
0,7257,No crystal ball for this industry,1990,99,5,5
0,7258,More voices join chorus of gloom about recession,1990,128,1,6
0,7259,Slump hits hard at cities' coffers,1990,275,11,0
0,7260,Affordable policy 'a fool's paradise',1990,80,1,2
0,7261,Angry buyers compare notes on extra cost of unbuilt homes,1990,68,1,2
0,7262,Will the Japanese continue feasting on world markets?,1990,131,5,5
0,7263,Report puts Games cost at $2.52 billion,1990,131,0,1
0,7264,Pickets protest home price hikes,1990,46,1,1
0,7265,No deposit? You can still buy Sluggish market induces vendors to make some creative offers,1990,105,3,0
0,7266,Builder may take 'staged' deposits,1990,190,6,2
0,7267,No easy cure for rooming-house blues,1990,161,0,2
0,7268,"Victory near, tax reformers say",1990,75,2,2
0,7269,Leasehold units appeal to seniors,1990,96,1,2
0,7270,27 PRO-LIFERS ARRESTED AT ABORTION CLINIC DEMO,1990,83,1,1
0,7271,East German politician can't resist being candid,1990,110,1,0
0,7272,Canary Wharf could face shaky future,1990,94,0,1
0,7273,Home buyers: have patience,1990,188,1,3
0,7274,Hundreds forfeiting big deposits on houses,1990,73,0,1
0,7275,"May sell assets to raise cash, Trump says",1990,36,2,2
0,7276,Economic output down second month in a row,1990,80,2,4
0,7277,Why Wilson won't clip John Crow,1990,169,3,3
0,7278,This is the worst time to buy a house,1990,43,1,1
0,7279,NRS chief sees growth in depressed market,1990,103,3,0
0,7280,Tridel ready to cash in when condo sales revive,1990,140,3,2
0,7281,Index predicts U.S. slowdown,1990,37,1,3
0,7282,"Go easy on high rates, U.S. tells world bankers",1990,43,1,4
0,7283,Bramalea head resigns to take post as adviser,1990,86,0,0
0,7284,Slump no worry to Bramalea chief,1990,92,1,0
0,7285,"Home, car industries hammered Downturn in housing floors Royal LePage",1990,91,1,3
0,7286,West Europeans agree to 30% farm subsidy cut,1990,107,0,2
0,7287,Housing minister eyes high densities to aid affordability,1990,73,0,0
0,7288,LePage sees encouraging market signs,1990,96,6,0
0,7289,Real estate disease must be cured,1990,100,1,9
0,7290,Politicians balk at affordable housing push,1990,147,5,3
0,7291,Vancouver passes Metro in home cost,1990,98,5,1
0,7292,An affordable home? Get out of town!,1990,204,1,0
0,7293,"Rate boost will postpone house sales, analyst says",1990,146,2,2
0,7294,Garden homes a find for first-timers,1990,115,3,1
0,7295,"'90 will be tough year, Royal Bank predicts",1990,123,6,7
0,7296,Home resales off in January,1990,59,0,0
0,7297,Mortgage plans may have to change,1990,144,2,2
0,7298,Donate food at the home show,1990,110,2,1
0,7299,Slow market blessing for non-profit housing,1990,94,1,2
0,7300,Proud Muskoka families forced to use food banks,1990,150,6,3
0,7301,Hapless investors are flooding rental market,1990,94,2,4
0,7302,Peterborough council postpones vote on lot levies,1990,118,6,0
0,7303,Housing 'revolution' hinges on new design,1990,149,5,2
0,7304,This is not the end of the world,1990,170,3,1
0,7305,Canadians don't like to get ultimatums,1990,154,6,6
0,7306,"Leading causes include new taxes, high interest rates Government actions trigger and fuel inflation",1990,160,0,2
0,7307,Consumers Gas suitor reorganizes in U.K.,1990,152,3,4
0,7308,"Decline in interest rates near, CIBC says",1990,110,2,3
0,7309,Housing prices own't slump far enough,1990,179,6,7
0,7310,Property prices slop in cottage country,1990,83,1,0
0,7311,New home starts are lowest in 4 years,1990,113,0,1
0,7312,Credit counsellors swamped by debt-ridden consumers,1990,89,2,1
0,7313,Get real estate agent who is a good listener,1990,157,2,1
0,7314,House sales sag further,1990,113,0,2
0,7315,The housing squeeze Plight of poor gets little attention in election,1990,138,10,1
0,7316,Letters to the Editor: Seniors have never had it so good,1990,101,1,4
0,7317,Prices are a lot worse elsewhere,1990,236,2,5
0,7318,The people behind the new design Close to the ground,1990,110,1,1
0,7319,Wayne King is an optimist.,1990,114,1,3
0,7320,Some facts to ponder when buying stocks in recession,1990,128,2,6
0,7321,Key trends don't fit the calendar,1990,155,2,5
0,7322,Home show expands into SkyDome,1990,97,2,0
0,7323,More land for housing will help tenants: Brandt,1990,117,5,3
0,7324,Home builders are planning smaller houses,1990,113,3,3
0,7325,New decade is promising a buyers' market,1990,167,4,3
0,7326,Immigrants enrich our culture,1990,254,5,8
0,7327,A German capital in waiting,1990,210,3,6
0,7328,'Affordable' is a costly term,1990,151,0,0
0,7329,Children caught in day-care tug-of-war,1990,171,3,6
0,7330,Study warns of grim future for stage professionals,1990,168,2,4
0,7331,The lessons of New York,1990,276,9,13
0,7332,"Over the past three years, developers in the Toronto area have worked in co-operation with investors, who put up dollars for condominiums that they never intended for their own use.",1990,192,8,2
0,7333,Ailing North blames made-in-south rules,1990,76,0,0
0,7334,Crow's inflation tactics saluted,1990,83,4,3
0,7335,House glut puts squeeze on owners Families juggle 2 mortgages waiting to sell old house,1990,87,0,3
0,7336,Metro builders aim at first-time buyer,1990,111,4,1
0,7337,Housing drop will hit appliance sales,1990,171,1,3
0,7338,"Province sold prime site for $200,000",1990,103,3,1
0,7339,Bank experts predict rough couple of years,1990,133,3,1
0,7340,The cost of removals will be easier for buyers who move into Hanson- Needler Corporation's Park Mansion condominiums in Mississauga.,1990,96,1,3
0,7341,Canadians flock to Port Charlotte,1990,126,3,0
0,7342,Rail land changes come at a price,1990,97,1,2
0,7343,Metro's builders are 'pleased' by Liberal task force's report,1990,121,1,0
0,7344,Now's the time to buy a home,1990,90,1,0
0,7345,City gets aquatic site if Olympic bid okayed,1990,119,1,1
0,7346,Realtor expects further price dip,1990,66,0,0
0,7347,Condo glut easing rental market,1990,70,2,0
0,7348,Trump bond default may trigger bankrupt,1990,110,5,2
0,7349,"U.S., Japan discuss land price reforms",1990,89,3,1
0,7350,Rates cited in building slump,1990,74,0,3
0,7351,Metro's new home market collapsing,1990,134,0,4
0,7352,July unemployment figures due,1990,104,0,2
0,7353,Few condos had express age limit,1990,194,2,5
0,7354,Here's help on choosing renovator,1990,141,6,3
0,7355,One more time: Our inflation policy is a mess,1990,98,2,6
0,7356,IBM's profit rises 26% to $1.1 billion,1990,119,2,3
0,7357,Landlords slash rents as market fizzles,1990,165,5,3
0,7358,Helping people afford homes,1990,246,3,1
0,7359,"Japanese economy spooked by interest rates, oil prices",1990,209,3,7
0,7360,Royal LePage to set up national home listing service,1990,131,5,0
0,7361,Realtor ruse used to rob homeowners,1990,94,1,1
0,7362,Rogers is back in U.S. to buy cable system assets,1990,101,3,1
0,7363,Quality trimmings highlight Oshawa homes,1990,193,5,1
0,7364,Cemetery condo site on hold,1990,64,3,1
0,7365,This condo has bare essentials,1990,31,1,0
0,7366,Reckless driving in Japan expected to hike auto insurance premiums,1990,139,0,1
0,7367,Trizec real estate giant won't alter staid image,1990,71,3,1
0,7368,See qualified inspector before you buy a home,1990,194,4,0
0,7369,Tories blasted for rate hikes,1990,89,2,3
0,7370,A resale condo has advantages,1990,168,2,0
0,7371,York Region education tax increasing by 10.8 per cent,1990,74,0,2
0,7372,Man 'livid' after bank calls off home loan,1990,153,2,0
0,7373,"Industrial land falling in price, realtor reports",1990,66,0,1
0,7374,Century 21 franchise may close,1990,59,1,3
0,7375,Home loans worry watchdog,1990,37,0,1
0,7376,Summerhill station slated for yet another lease on life,1990,101,0,2
0,7377,2 more Century offices closing,1990,101,1,4
0,7378,Brampton buyers lined up overnight to purchase homes,1990,119,3,1
0,7379,Health of Trump empire in doubt as bonds plunge,1990,89,8,2
0,7380,Super seller opens her own office,1990,99,2,0
0,7381,Counsel Corp. sells trust arm to Sun Life,1990,101,3,0
0,7382,Trump given $60 million in rescue bid,1990,38,5,0
0,7383,Retailers see no pickup until end of 1991 Sales to get worse before they get better,1990,191,5,6
0,7384,Donald Trump misses deadline for payment,1990,34,2,2
0,7385,People don't sell co-ops for a profit,1990,62,2,2
0,7386,The needy wait,1990,58,1,2
0,7387,Office parks look at day-care centres,1990,41,1,0
0,7388,Nothing succeeds like Trump's excess,1990,54,7,2
0,7389,Traxis gets 'choked out' of Toronto,1990,65,1,0
0,7390,'Commercial conscience' can be a meaningful term,1990,213,15,10
0,7391,Campeau postponing asset sales,1990,149,3,5
0,7392,Your deposit's protected but still check carefully,1990,139,1,1
0,7393,North York residents fight group home,1990,73,0,2
0,7394,Major U.K. developer cuts back in Canada,1990,101,4,0
0,7395,Central Capital suffers setback,1990,21,0,0
0,7396,Bread Not Circuses: 'We did the right thing',1990,197,4,10
0,7397,Furnished flats ideal for retirees,1990,126,3,4
0,7398,"Chase cutbacks affect Toronto, 5 U.S. cities",1990,69,0,1
0,7399,Antique buyers ignore recession,1990,93,1,3
0,7400,Ontario's deficit now likely to top $2.5 billion,1990,70,0,3
0,7401,Crombie's green paper gives rise to hope,1990,32,4,1
0,7402,"New financing, fresh image sharpen Equitable's role in Chinese market",1990,123,3,0
0,7403,Do dome dealers have conflict?,1990,121,3,3
0,7404,Lower rate hopes lift Wall St.,1990,59,1,1
0,7405,NYSE rallies on rate hopes,1990,45,0,0
0,7406,The people behind new designs Ensuring that small will always be beautiful,1990,82,1,0
0,7407,Campeau mansion's price tag a record,1990,82,3,1
0,7408,Standard Trustco shows mounting losses,1990,81,1,3
0,7409,Metro's office building boom ignores slowdown in economy,1990,124,0,0
0,7410,Phony doctor charged with sexual assaults,1990,166,3,5
0,7411,Montreal Trustco's profit up 16%,1990,56,0,0
0,7412,Bank rate at highest since April,1990,90,1,4
0,7413,Catering to the community,1990,110,1,1
0,7414,'Phantom mortgages' ease developers' cash problems,1990,160,1,0
0,7415,We must protect buyers from builders selling homes on land they don't own,1990,129,2,3
0,7416,Poll tax blamed for pushing Britons into debt,1990,75,1,3
0,7417,Don't expect homer talk with Hughson at the mike,1990,112,4,0
0,7418,BCE boosts gains despite default,1990,19,0,0
0,7419,A Trump Slump?,1990,232,14,11
0,7420,Mortgage demand will drop: economist,1990,59,2,0
0,7421,'Simple addition' lands family in renovator hell,1990,148,3,7
0,7422,Super seller opens her own office,1990,99,2,0
0,7423,"For land lovers, year-round or weekends",1990,315,21,13
0,7424,It's a sin under the Tax Act if you don't disclose SIN,1990,151,3,1
0,7425,Nothing succeeds like Trump's excess,1990,54,7,2
0,7426,Bill arrives for excesses of Reagan years,1990,170,11,11
0,7427,The art of dining out,1990,404,10,9
0,7428,"Liberals shortchanging school system, Rae charges",1990,114,2,0
0,7429,"Old city inspires 'new town' York project designed with one theme, evoking the old charm of Quebec city",1990,158,4,1
0,7430,Promising steps to better schools,1990,119,5,0
0,7431,Homeowners left in limbo by aborted deals for sale,1990,109,0,0
0,7432,"NDP agenda: Taxes, deficit to fund reform",1990,139,2,4
0,7433,"Few tenants in Metro able to buy homes, agency says",1990,111,2,1
0,7434,Re/Max official faces charges,1990,32,1,0
0,7435,Bread Not Circuses: 'We did the right thing',1990,197,4,10
0,7436,"OTTAWA - We want leaders who will put principles before popularity, we tell pollsters, politicians and anyone else who will listen.",1990,182,7,6
0,7437,Oil patch wary of a new boom,1990,181,2,7
0,7438,How promises fared in speech,1990,33,5,1
0,7439,New tower a lesson in filling downtown space,1990,178,1,0
0,7440,National Bank shows gains despite Campeau writeoff,1990,28,0,0
0,7441,Condo king alive and well near Casa Loma,1990,171,0,0
0,7442,IS NDP rent policy unfair?,1990,148,2,4
0,7443,A tragic symbol of loneliness,1990,160,3,9
0,7444,Slumping sales make townhomes a good buy,1990,165,2,5
0,7445,Task force on housing wants study,1990,80,1,1
0,7446,Take advantage of sales/property tax credits,1990,97,1,0
0,7447,Wilson pitches his budget to Bay St. audience,1990,214,1,3
0,7448,Car is still the favorite mode of transportation,1990,128,2,6
0,7449,There's also a bright side to those scary debt stories,1990,129,5,2
0,7450,Pregnant mom tells of struggle in poverty,1990,104,1,7
0,7451,"If you say please, I'll tell you a good story",1990,176,7,7
0,7452,Police blame urban stresses for departures,1990,123,1,3
0,7453,MPs' housing allowance put on hold,1990,68,0,0
0,7454,U.S. inflation rate up 0.5% in March,1990,102,3,2
0,7455,Recession comes a step closer,1990,71,0,1
0,7456,Toronto now costliest city in The West,1990,87,1,2
0,7457,Where does all the money go?,1990,183,6,2
0,7458,Toronto slips as pessimists proved correct,1990,139,3,1
0,7459,Re-entry ...,1990,7,0,0
0,7460,"Metro most livable city, survey finds",1990,103,5,2
0,7461,Food bank expands into housing poor,1990,120,3,4
0,7462,Torstar's pact with Southam ends,1990,113,1,0
0,7463,G7 industrial leaders open talks,1990,198,1,5
0,7464,Dream of owning home fades for young,1990,139,0,4
0,7465,St. Catharines offers long-lost advantages,1990,53,0,1
0,7466,"U.S., Viet Nam discuss Cambodia",1990,34,1,1
0,7467,Home starts could reach 5-year low,1990,107,1,2
0,7468,We need modest housing now,1990,183,8,7
0,7469,U.S. consumer prices 0.4% higher in July,1990,89,0,10
0,7470,Housing strategy needs foundation,1990,85,3,0
0,7471,"Bringing home Soviet profits? It's not close, economist says",1990,120,1,1
0,7472,Willowdale fight a case of deja vu,1990,75,0,1
0,7473,Don Mills,1990,67,3,2
0,7474,New homes go on auction block Builders haven't sought bidders since depths of 1980s recession,1990,107,2,1
0,7475,"NDP agenda: Taxes, deficit to fund reform",1990,139,2,4
0,7476,Just like living in a country club,1990,120,3,0
0,7477,Backers eye $10 million profit,1990,136,2,0
0,7478,Bankruptcies nearly exhaust $2.5 million reserve Realtors' aid fund tapped dry,1990,111,2,0
0,7479,"Housing a priority, new minister says",1990,86,3,0
0,7480,"Christmas looks bleak for family of 8 with ill mom GOAL $725,000",1990,108,4,0
0,7481,Tough times predicted by economists,1990,100,0,9
0,7482,It's going to get worse economists predict,1990,100,0,9
0,7483,Hopes high for the NDP's housing policies,1990,118,6,1
0,7484,NDP Throne Speech aims to soften layoffs,1990,141,6,1
0,7485,Tokyo ranks as costliest world city survey finds,1990,68,0,0
0,7486,Will Wilson act to end recession?,1990,81,1,4
0,7487,What to look for in this year's housing market,1989,179,5,3
0,7488,Immigrant investors help hike house prices: economist,1989,139,2,4
0,7489,The Speculators How much are they to blame for soaring house prices?,1989,141,3,5
0,7490,"Home sales and prices staying hot, board says",1989,36,0,0
0,7491,Rate fears seen sending home sales to a record,1989,43,1,0
0,7492,Toronto house prices seen ready to cool,1989,118,1,1
0,7493,House prices rising? Don't blame Asians,1989,138,2,0
0,7494,Channeling RRSP funds to homes criticized,1989,102,2,4
0,7495,Toronto house prices and sales soar,1989,95,0,0
0,7496,Metro housing vulnerable if a recession does develop,1989,62,1,6
0,7497,"Waterfront freeze cost him condo, man says",1989,112,3,4
0,7498,"Harbourfront freeze cost man his condo, Crombie probe told",1989,100,2,4
0,7499,Speculation tax urged to deflate house prices,1989,81,2,4
0,7500,The desperate search for serviced land,1989,199,4,6
0,7501,Royal Trust trims rates for mortgages,1989,29,1,0
0,7502,Where will we be living in 20 years,1989,136,1,0
0,7503,Home sales in Metro drop 43%,1989,124,0,0
0,7504,The market takes a breather Experts believe this slowdown will restore 'normal' increases in house prices by year-end,1989,135,4,5
0,7505,Real estate groups outraged by report of 25% price bust,1989,156,2,5
0,7506,Metro housing market plunges,1989,36,0,0
0,7507,Home sales rise but prices edge lower,1989,116,1,3
0,7508,Home-buying information is free for the asking,1989,173,7,4
0,7509,U.S. new home sales increase 5.5% in June,1989,26,0,1
0,7510,Metro home sales continue their sag,1989,131,0,0
0,7511,Home prices skyrocket along U.S. seaboards,1989,56,1,0
0,7512,"Home sales up in Metro, prices static",1989,111,0,0
0,7513,More declines predicted unless rates head lower High interest depresses housing prices,1989,88,1,2
0,7514,Slump in new home sales no effect on Peel enrolment,1989,68,0,1
0,7515,Home prices up 2 per cent in September,1989,116,0,5
0,7516,House prices may rise 6% survey says,1989,90,0,0
0,7517,"Condo market meltdown? Speculators say condo-oh, as glut of units drives",1989,119,2,4
0,7518,"Ontario Housing Minister John Sweeney's announcement that the province will build 2,200 homes - some of them ""affordable"" - on provincially owned land in several parts of Ontario, is welcome news to many people now locked out of the housing market.",1989,191,2,4
0,7519,The stories that hit home in 1989 A month-by-month review of the industry's key issue,1989,238,3,4
0,7520,Housing market should 'burn' speculators,1989,129,1,0
0,7521,Realtor predicts moderating trend in house prices,1989,159,0,0
0,7522,Speculators to blame for high price of housing North York seniors told,1989,116,3,3
0,7523,"Speculators are not driving up house prices in Metro, says a report prepared for the Ontario housing ministry.",1989,102,1,2
0,7524,Metro house prices are expected to keep rising,1989,78,0,0
0,7525,"Tax reform won't increase house prices, Redway says",1989,132,6,0
0,7526,Metro home prices put crimp in luring talent,1989,104,2,2
0,7527,"'Affordable' home rises $69,000 in 82 days",1989,121,0,1
0,7528,Liberals may increase tax to cool Metro house prices,1989,108,1,1
0,7529,Can Hosek outpace the housing market?,1989,208,4,2
0,7530,House prices,1989,12,0,0
0,7531,House prices,1989,17,0,0
0,7532,House prices,1989,14,0,0
0,7533,"The Toronto Dominion Bank has jacked up mortgage rates again and the latest increase, if followed by other major banks, could throw a wet blanket over the red hot housing market, bankers and economists say.",1989,90,0,0
0,7534,"Bank rate up, more harm seen for homebuyers",1989,100,0,3
0,7535,Median house prices in February,1989,3,0,0
0,7536,Median house prices in February,1989,16,0,0
0,7537,"Tax increase will hamper homebuyers, realtors warn",1989,69,0,2
0,7538,"Homebuyers big losers if land transfer tax increases, realtors say",1989,65,1,1
0,7539,Housing sizzle is starting to fizzle Resales in March plummet 27% from year ago,1989,136,0,4
0,7540,HOUSE PRICES HEAD HIGHER,1989,17,0,0
0,7541,'Frenzy is fuelled by panic',1989,159,4,5
0,7542,Median house prices in March,1989,15,0,0
0,7543,Vancouver home prices peak,1989,73,4,0
0,7544,Future trends in housing,1989,193,4,1
0,7545,Lot levies help boost home prices in Vaughan,1989,64,0,0
0,7546,Home buying drops sharply from year ago,1989,36,0,0
0,7547,Housing crunch kills the dreams,1989,150,2,4
0,7548,Recession seen slashing prices of Metro homes,1989,101,1,7
0,7549,After long binge Canadians put brakes on credit,1989,105,3,2
0,7550,Why unrest in China hits money markets world wide,1989,88,0,2
0,7551,"4 of 5 can't afford Metro bungalow, bank says",1989,86,0,2
0,7552,"4 of 5 families can't afford Metro bungalow, bank says",1989,89,0,3
0,7553,Drought in Metro's once lush real estate market has prompted Royal LePage to turn off the water taps on its employees.,1989,110,1,2
0,7554,"One of the most startling, and revealing, pieces of information to come across my desk arrived last week and it confirms the suspicions held by many people that Toronto The Good is now Toronto The Not-So- Good.",1989,115,3,5
0,7555,HOUSE PRICES UNCHANGED,1989,24,1,0
0,7556,Cambridge offers small-town charm,1989,137,4,0
0,7557,Home prices will come down,1989,75,0,0
0,7558,U.S. orders gain as home sales dip,1989,50,1,1
0,7559,HOME PRICES JUMP,1989,25,0,0
0,7560,"Hard to buy a gine ""over 'ome""",1989,187,8,9
0,7561,New home sales show rebound in September,1989,65,1,1
0,7562,Experts see housing disaster in Goods and Services tax,1989,239,5,4
0,7563,Tax hikes spark outrage in Vancouver Shopkeepers face increases up to 400% after market-value property assessments,1989,125,2,3
0,7564,High housing costs in York called cause of family trouble,1989,75,2,2
0,7565,"Home Prices keep Buffalo 'talking proud' Can you imagine buying a new 3-bedroom house for under $100,000?",1989,162,8,2
0,7566,Conservative MP predicts another housing boom,1989,132,3,2
0,7567,HOME PRICES EDGE LOWER,1989,21,0,0
0,7568,Plays the thing as hamlet battles developers,1989,275,5,4
0,7569,Now 'mingles' sprout as class of homebuyer,1989,87,3,3
0,7570,Housing slowdown means deficit for York Region school board,1989,64,0,1
0,7571,Tribute eases new-home buying,1989,178,4,0
0,7572,"Goods orders, housing sales drop in U.S.",1989,94,1,3
0,7573,Metro home sales and prices drop for second month in a row,1989,90,0,1
0,7574,Home prices in Metro expected to cool in '90,1989,120,0,1
0,7575,Asian cash invasion gives B.C. the jitters,1989,134,1,3
0,7576,"Resale home prices rise $4,000 in month",1989,37,0,0
0,7577,High home prices make Toronto top inflation city,1989,36,0,0
0,7578,Housing crunch? Move businesses to other cities,1989,230,7,3
0,7579,"Climbing oil, house prices key concerns",1989,119,3,5
0,7580,Nixon's proposed 'education levy'n is simply unjust,1989,153,2,4
0,7581,"Tax reform won't increase house prices, Redway says",1989,132,6,0
0,7582,Speculation tax would lower house prices,1989,45,1,3
0,7583,Forget Metro! Peterson tells house hunters,1989,86,2,0
0,7584,Liberals may raise land tax to cool runaway house costs,1989,116,0,1
0,7585,Land tax will hurt legitimate homebuyers,1989,57,0,2
0,7586,Metro house prices aren't running wild councillor says,1989,31,0,0
0,7587,North York's new Palace Gate condo offers homebuyers the royal treatment,1989,144,4,3
0,7588,Median house prices in February,1989,3,0,0
0,7589,Higher interest rates fail to dampen house sales,1989,32,0,0
0,7590,"Housing hysteria may ease, some say",1989,98,0,5
0,7591,Fewer pitfalls for homebuyers under proposed Vaughan bylaw,1989,92,4,0
0,7592,Energy-efficient homes heat up housing market,1989,94,0,0
0,7593,U.S. home buyers share our concerns over affordability,1989,70,1,1
0,7594,Metro new home sales plunge 39%,1989,103,0,2
0,7595,Median house prices in March,1989,15,0,0
0,7596,Median house prices in March,1989,5,0,0
0,7597,Drop in Toronto home sales doesn't worry Royal LePage,1989,86,2,1
0,7598,Dover Affair: 'Sweetheart deal' or vital to city?,1989,113,1,2
0,7599,The market is finally cooling,1989,151,2,5
0,7600,"Budget to boost house prices, builders say",1989,80,2,0
0,7601,Housing speculators aren't only parasites,1989,19,1,0
0,7602,"Heartbreak in the housing market Buyers who sign up for unapproved pre-sold homes, face being told: 'Sorry, the deal's off'",1989,107,1,3
0,7603,Toronto sales of new homes plummet 50%,1989,123,3,1
0,7604,"Housing, traffic sour big city life The City That Works is in trouble, its residents have told a Star poll. The paper commissioned Godlfarb Consultants to interview 1,800 people in the greater Metro area, probing what they do and don't like about the city, what they see as its problems and where we should look for solutions",1989,155,5,8
0,7605,5% deposit plan for homebuyers kicks in soon,1989,99,1,3
0,7606,Brokers can help homebuyers find the right mortgage,1989,104,3,0
0,7607,The struggle to build affordable home,1989,147,8,8
0,7608,'40S house prices the stuff of dreams,1989,73,3,0
0,7609,"Yes, I'm a Bad News Bear",1989,143,4,10
0,7610,Builders strive to meet housing needs of seniors Experts predict that 36 years from now the number of people aged 65 or over will equal one-quarter of our population,1989,194,6,4
0,7611,Aborted home sales spark damages suit,1989,69,0,0
0,7612,"Housing crisis worsens, study says",1989,62,1,1
0,7613,Bramalea sees no housing price drop Developer offers homeowner financing help if market softens,1989,95,2,1
0,7614,New home sales tax worries minister,1989,28,0,0
0,7615,At time of moon landing house prices down to earth,1989,26,1,0
0,7616,Cottage downside: noisy songbirds and one-ply tissue,1989,68,1,1
0,7617,Builders offering inventives hope to boost new-home sales,1989,120,2,0
0,7618,Solution needed to rising home values,1989,128,3,0
0,7619,Home sales fall,1989,13,0,0
0,7620,Metro home sales worst since '82 recession,1989,169,3,4
0,7621,Views vary on how bad '90 will be,1989,96,1,5
0,7622,China sees dramatic fall in tourism,1989,75,1,3
0,7623,"U.S. home sales up 14.4 per cent to 739,000 units",1989,62,2,3
0,7624,American real estate giant takes aim at Metro market,1989,121,1,1
0,7625,Sales of homes lowest since '81,1989,97,1,1
0,7626,Affordable Home is no dream,1989,166,0,5
0,7627,Bramalea looks to growth in U.S. as Ontario housing market softens,1989,81,3,0
0,7628,"Home sales drop sharply, index edges up",1989,35,0,0
0,7629,New home sales rose by 19% in October,1989,126,3,2
0,7630,"Taxing home sales like taxing savings, builders' group says",1989,80,1,1
0,7631,"Cut new tax to 7%, MPs tell Wilson",1989,96,1,1
0,7632,New sales tax should be 7% committee says,1989,106,1,4
0,7633,New home sales up 15 per cent in November,1989,91,0,2
0,7634,Home sales up 8 per cent across Canada in month,1989,27,0,0
0,7635,Mixed signals spark a slide in TSE prices,1989,88,0,7
0,7636,LePage survey reports drop in first-time home buyers,1989,114,0,0
